,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer
1240,1,150,70,60,6.0,500,20,6,13
1241,1,120,75,40,6.5,600,25,6,13
1242,1,125,75,40,6.5,600,25,6,13
1243,1,130,75,40,6.5,600,25,6,13
1244,1,135,75,40,6.5,600,25,6,13
1245,1,140,75,40,6.5,600,25,6,13
1246,1,145,75,40,6.5,600,25,6,13
1247,1,150,75,40,6.5,600,25,6,13
1248,1,120,80,45,7.0,700,30,6,13
1249,1,125,80,45,7.0,700,30,6,13
1250,1,130,80,45,7.0,700,30,6,13
1251,1,135,80,45,7.0,700,30,6,13
1252,1,140,80,45,7.0,700,30,6,13
1253,1,145,80,45,7.0,700,30,6,13
1254,1,150,80,45,7.0,700,30,6,13
1255,1,120,60,55,7.5,500,20,6,17
1256,1,125,60,55,7.5,500,20,6,17
1257,1,130,60,55,7.5,500,20,6,17
1258,1,135,60,55,7.5,500,20,6,17
1259,1,140,60,55,7.5,500,20,6,17
1260,1,145,60,55,7.5,500,20,6,17
1261,1,150,60,55,7.5,500,20,6,17
1262,1,120,65,60,6.0,600,25,6,17
1263,1,125,65,60,6.0,600,25,6,17
1264,1,130,65,60,6.0,600,25,6,17
1265,1,135,65,60,6.0,600,25,6,17
1266,1,140,65,60,6.0,600,25,6,17
1267,1,145,65,60,6.0,600,25,6,17
1268,1,150,65,60,6.0,600,25,6,17
1269,1,120,70,40,6.5,700,30,6,17
1270,1,125,70,40,6.5,700,30,6,17
1271,1,130,70,40,6.5,700,30,6,17
1272,1,135,70,40,6.5,700,30,6,17
1273,1,140,70,40,6.5,700,30,6,17
1274,1,145,70,40,6.5,700,30,6,17
1275,1,150,70,40,6.5,700,30,6,17
1276,1,120,75,45,7.0,500,20,6,17
1277,1,125,75,45,7.0,500,20,6,17
1278,1,130,75,45,7.0,500,20,6,17
1279,1,135,75,45,7.0,500,20,6,17
1280,1,140,75,45,7.0,500,20,6,17
1281,1,145,75,45,7.0,500,20,6,17
1282,1,150,75,45,7.0,500,20,6,17
1283,1,120,80,50,7.5,600,25,6,17
1284,1,125,80,50,7.5,600,25,6,17
1285,1,130,80,50,7.5,600,25,6,17
1286,1,135,80,50,7.5,600,25,6,17
1287,1,140,80,50,7.5,600,25,6,17
1288,1,145,80,50,7.5,600,25,6,17
1289,1,150,80,50,7.5,600,25,6,17
1290,1,120,60,60,6.0,700,30,6,15
1291,1,125,60,60,6.0,700,30,6,15
1292,1,130,60,60,6.0,700,30,6,15
1293,1,135,60,60,6.0,700,30,6,15
1294,1,140,60,60,6.0,700,30,6,15
1295,1,145,60,60,6.0,700,30,6,15
1296,1,150,60,60,6.0,700,30,6,15
1297,1,120,65,40,6.5,500,20,6,15
1298,1,125,65,40,6.5,500,20,6,15
1299,1,130,65,40,6.5,500,20,6,15
1300,1,135,65,40,6.5,500,20,6,15
1301,1,140,65,40,6.5,500,20,6,15
1302,1,145,65,40,6.5,500,20,6,15
1303,1,150,65,40,6.5,500,20,6,15
1304,1,120,70,45,7.0,600,25,6,15
1305,1,125,70,45,7.0,600,25,6,15
1306,1,130,70,45,7.0,600,25,6,15
1307,1,135,70,45,7.0,600,25,6,15
1308,1,140,70,45,7.0,600,25,6,15
1309,1,145,70,45,7.0,600,25,6,15
1310,1,150,70,45,7.0,600,25,6,15
1311,1,120,75,50,7.5,700,30,6,15
1312,1,125,75,50,7.5,700,30,6,15
1313,1,130,75,50,7.5,700,30,6,15
1314,1,135,75,50,7.5,700,30,6,15
1315,1,140,75,50,7.5,700,30,6,15
1316,1,145,75,50,7.5,700,30,6,15
1317,1,150,75,50,7.5,700,30,6,15
1318,1,120,80,55,6.0,500,20,6,15
1319,1,125,80,55,6.0,500,20,6,15
1320,1,130,80,55,6.0,500,20,6,15
1321,1,135,80,55,6.0,500,20,6,15
1322,1,140,80,55,6.0,500,20,6,15
1323,1,145,80,55,6.0,500,20,6,15
1324,1,150,80,55,6.0,500,20,6,15
1325,4,40,20,20,5.5,300,20,12,17
1326,4,45,20,20,5.5,300,20,12,17
1327,4,50,20,20,5.5,300,20,12,17
1328,4,40,25,25,6.0,400,25,12,17
1329,4,45,25,25,6.0,400,25,12,17
1330,4,50,25,25,6.0,400,25,12,17
1331,4,40,30,30,6.5,300,30,12,17
1332,4,45,30,30,6.5,300,30,12,17
1333,4,50,30,30,6.5,300,30,12,17
1334,4,40,20,25,5.5,400,20,12,13
1335,4,45,20,25,5.5,400,20,12,13
1336,4,50,20,25,5.5,400,20,12,13
1337,4,40,25,30,6.0,300,25,12,13
1338,4,45,25,30,6.0,300,25,12,13
1339,4,50,25,30,6.0,300,25,12,13
1340,4,40,30,20,6.5,400,30,12,13
1341,4,45,30,20,6.5,400,30,12,13
1342,4,50,30,20,6.5,400,30,12,13
1343,4,40,20,30,5.5,300,20,12,15
1344,4,45,20,30,5.5,300,20,12,15
1345,4,50,20,30,5.5,300,20,12,15
1346,4,40,25,20,6.0,400,25,12,15
1347,4,45,25,20,6.0,400,25,12,15
1348,4,50,25,20,6.0,400,25,12,15
1349,4,40,30,25,6.5,300,30,12,15
1350,4,45,30,25,6.5,300,30,12,15
1351,4,50,30,25,6.5,300,30,12,15
1352,1,20,30,20,6.0,800,20,14,17
1353,1,25,30,20,6.0,800,20,14,17
1354,1,30,30,20,6.0,800,20,14,17
1355,1,20,35,25,6.5,900,25,14,17
1356,1,25,35,25,6.5,900,25,14,17
1357,1,30,35,25,6.5,900,25,14,17
1358,1,20,40,30,7.0,1000,20,14,17
1359,1,25,40,30,7.0,1000,20,14,17
1360,1,30,40,30,7.0,1000,20,14,17
1361,1,20,30,25,6.0,800,25,14,15
1362,1,25,30,25,6.0,800,25,14,15
1363,1,30,30,25,6.0,800,25,14,15
1364,1,20,35,30,6.5,900,20,14,15
1365,1,25,35,30,6.5,900,20,14,15
1366,1,30,35,30,6.5,900,20,14,15
1367,1,20,40,20,7.0,1000,25,14,15
1368,1,25,40,20,7.0,1000,25,14,15
1369,1,30,40,20,7.0,1000,25,14,15
1370,1,20,30,30,6.0,800,20,14,10
1371,1,25,30,30,6.0,800,20,14,10
1372,1,30,30,30,6.0,800,20,14,10
1373,1,20,35,20,6.5,900,25,14,10
1374,1,25,35,20,6.5,900,25,14,10
1375,1,30,35,20,6.5,900,25,14,10
1376,1,20,40,25,7.0,1000,20,14,10
1377,1,25,40,25,7.0,1000,20,14,10
1378,1,30,40,25,7.0,1000,20,14,10
1379,2,20,10,5,6.0,600,25,8,13
1380,2,25,10,5,6.0,600,25,8,13
1381,2,30,10,5,6.0,600,25,8,13
1382,2,20,15,10,6.5,700,30,8,13
1383,2,25,15,10,6.5,700,30,8,13
1384,2,30,15,10,6.5,700,30,8,13
1385,2,20,20,15,7.0,800,35,8,13
1386,2,25,20,15,7.0,800,35,8,13
1387,2,30,20,15,7.0,800,35,8,13
1388,2,20,10,10,6.0,600,25,8,17
1389,2,25,10,10,6.0,600,25,8,17
1390,2,30,10,10,6.0,600,25,8,17
1391,2,20,15,15,6.5,700,30,8,17
1392,2,25,15,15,6.5,700,30,8,17
1393,2,30,15,15,6.5,700,30,8,17
1394,2,20,20,5,7.0,800,35,8,17
1395,2,25,20,5,7.0,800,35,8,17
1396,2,30,20,5,7.0,800,35,8,17
1397,2,20,10,15,6.0,600,25,8,15
1398,2,25,10,15,6.0,600,25,8,15
1399,2,30,10,15,6.0,600,25,8,15
1400,2,20,15,5,6.5,700,30,8,15
1401,2,25,15,5,6.5,700,30,8,15
1402,2,30,15,5,6.5,700,30,8,15
1403,2,20,20,10,7.0,800,35,8,15
1404,2,25,20,10,7.0,800,35,8,15
1405,2,30,20,10,7.0,800,35,8,15
1406,0,40,25,10,6.0,600,20,2,4
1407,0,45,25,10,6.0,600,20,2,4
1408,0,50,25,10,6.0,600,20,2,4
1409,0,40,30,15,6.5,700,25,2,4
1410,0,45,30,15,6.5,700,25,2,4
1411,0,50,30,15,6.5,700,25,2,4
1412,0,40,25,15,6.0,600,20,2,16
1413,0,45,25,15,6.0,600,20,2,16
1414,0,50,25,15,6.0,600,20,2,16
1415,0,40,30,10,6.5,700,25,2,16
1416,0,45,30,10,6.5,700,25,2,16
1417,0,50,30,10,6.5,700,25,2,16
1418,3,40,20,20,6.0,600,20,7,17
1419,3,45,20,20,6.0,600,20,7,17
1420,3,50,20,20,6.0,600,20,7,17
1421,3,40,25,25,6.5,700,25,7,17
1422,3,45,25,25,6.5,700,25,7,17
1423,3,50,25,25,6.5,700,25,7,17
1424,3,40,20,25,6.0,600,20,7,10
1425,3,45,20,25,6.0,600,20,7,10
1426,3,50,20,25,6.0,600,20,7,10
1427,3,40,25,20,6.5,700,25,7,10
1428,3,45,25,20,6.5,700,25,7,10
1429,3,50,25,20,6.5,700,25,7,10
1430,0,100,60,60,7.5,500,10,0,14
1431,0,105,60,60,7.5,500,10,0,14
1432,0,110,60,60,7.5,500,10,0,14
1433,0,115,60,60,7.5,500,10,0,14
1434,0,120,60,60,7.5,500,10,0,14
1435,0,100,65,65,8.0,600,15,0,14
1436,0,105,65,65,8.0,600,15,0,14
1437,0,110,65,65,8.0,600,15,0,14
1438,0,115,65,65,8.0,600,15,0,14
1439,0,120,65,65,8.0,600,15,0,14
1440,0,100,70,70,8.5,500,20,0,14
1441,0,105,70,70,8.5,500,20,0,14
1442,0,110,70,70,8.5,500,20,0,14
1443,0,115,70,70,8.5,500,20,0,14
1444,0,120,70,70,8.5,500,20,0,14
1445,0,100,75,75,7.5,600,25,0,14
1446,0,105,75,75,7.5,600,25,0,14
1447,0,110,75,75,7.5,600,25,0,14
1448,0,115,75,75,7.5,600,25,0,14
1449,0,120,75,75,7.5,600,25,0,14
1450,0,100,80,80,8.0,500,30,0,14
1451,0,105,80,80,8.0,500,30,0,14
1452,0,110,80,80,8.0,500,30,0,14
1453,0,115,80,80,8.0,500,30,0,14
1454,0,120,80,80,8.0,500,30,0,14
1455,0,100,60,65,8.5,600,10,0,10
1456,0,105,60,65,8.5,600,10,0,10
1457,0,110,60,65,8.5,600,10,0,10
1458,0,115,60,65,8.5,600,10,0,10
1459,0,120,60,65,8.5,600,10,0,10
1460,0,100,65,70,7.5,500,15,0,10
1461,0,105,65,70,7.5,500,15,0,10
1462,0,110,65,70,7.5,500,15,0,10
1463,0,115,65,70,7.5,500,15,0,10
1464,0,120,65,70,7.5,500,15,0,10
1465,0,100,70,75,8.0,600,20,0,10
1466,0,105,70,75,8.0,600,20,0,10
1467,0,110,70,75,8.0,600,20,0,10
1468,0,115,70,75,8.0,600,20,0,10
1469,0,120,70,75,8.0,600,20,0,10
1470,0,100,75,80,8.5,500,25,0,10
1471,0,105,75,80,8.5,500,25,0,10
1472,0,110,75,80,8.5,500,25,0,10
1473,0,115,75,80,8.5,500,25,0,10
1474,0,120,75,80,8.5,500,25,0,10
1475,0,100,80,60,7.5,600,30,0,10
1476,0,105,80,60,7.5,600,30,0,10
1477,0,110,80,60,7.5,600,30,0,10
1478,0,115,80,60,7.5,600,30,0,10
1479,0,120,80,60,7.5,600,30,0,10
1480,0,100,60,70,8.0,500,10,0,2
1481,0,105,60,70,8.0,500,10,0,2
1482,0,110,60,70,8.0,500,10,0,2
1483,0,115,60,70,8.0,500,10,0,2
1484,0,120,60,70,8.0,500,10,0,2
1485,0,100,65,75,8.5,600,15,0,2
1486,0,105,65,75,8.5,600,15,0,2
1487,0,110,65,75,8.5,600,15,0,2
1488,0,115,65,75,8.5,600,15,0,2
1489,0,120,65,75,8.5,600,15,0,2
1490,0,100,70,80,7.5,500,20,0,2
1491,0,105,70,80,7.5,500,20,0,2
1492,0,110,70,80,7.5,500,20,0,2
1493,0,115,70,80,7.5,500,20,0,2
1494,0,120,70,80,7.5,500,20,0,2
1495,0,100,75,60,8.0,600,25,0,2
1496,0,105,75,60,8.0,600,25,0,2
1497,0,110,75,60,8.0,600,25,0,2
1498,0,115,75,60,8.0,600,25,0,2
1499,0,120,75,60,8.0,600,25,0,2
1500,0,100,80,65,8.5,500,30,0,2
1501,0,105,80,65,8.5,500,30,0,2
1502,0,110,80,65,8.5,500,30,0,2
1503,0,115,80,65,8.5,500,30,0,2
1504,0,120,80,65,8.5,500,30,0,2
1505,0,100,60,75,7.5,600,10,0,14
1506,0,105,60,75,7.5,600,10,0,14
1507,0,110,60,75,7.5,600,10,0,14
1508,0,115,60,75,7.5,600,10,0,14
1509,0,120,60,75,7.5,600,10,0,14
1510,0,100,65,80,8.0,500,15,0,14
1511,0,105,65,80,8.0,500,15,0,14
1512,0,110,65,80,8.0,500,15,0,14
1513,0,115,65,80,8.0,500,15,0,14
1514,0,120,65,80,8.0,500,15,0,14
1515,0,100,70,60,8.5,600,20,0,14
1516,0,105,70,60,8.5,600,20,0,14
1517,0,110,70,60,8.5,600,20,0,14
1518,0,115,70,60,8.5,600,20,0,14
1519,0,120,70,60,8.5,600,20,0,14
1520,0,100,75,65,7.5,500,25,0,14
1521,0,105,75,65,7.5,500,25,0,14
1522,0,110,75,65,7.5,500,25,0,14
1523,0,115,75,65,7.5,500,25,0,14
1524,0,120,75,65,7.5,500,25,0,14
1525,0,100,80,70,8.0,600,30,0,14
1526,0,105,80,70,8.0,600,30,0,14
1527,0,110,80,70,8.0,600,30,0,14
1528,0,115,80,70,8.0,600,30,0,14
1529,0,120,80,70,8.0,600,30,0,14
1530,0,100,60,80,8.5,500,10,0,10
1531,0,105,60,80,8.5,500,10,0,10
1532,0,110,60,80,8.5,500,10,0,10
1533,0,115,60,80,8.5,500,10,0,10
1534,0,120,60,80,8.5,500,10,0,10
1535,0,100,65,60,7.5,600,15,0,10
1536,0,105,65,60,7.5,600,15,0,10
1537,0,110,65,60,7.5,600,15,0,10
1538,0,115,65,60,7.5,600,15,0,10
1539,0,120,65,60,7.5,600,15,0,10
1540,0,100,70,65,8.0,500,20,0,10
1541,0,105,70,65,8.0,500,20,0,10
1542,0,110,70,65,8.0,500,20,0,10
1543,0,115,70,65,8.0,500,20,0,10
1544,0,120,70,65,8.0,500,20,0,10
1545,0,100,75,70,8.5,600,25,0,10
1546,0,105,75,70,8.5,600,25,0,10
1547,0,110,75,70,8.5,600,25,0,10
1548,0,115,75,70,8.5,600,25,0,10
1549,0,120,75,70,8.5,600,25,0,10
1550,0,100,80,75,7.5,500,30,0,10
1551,0,105,80,75,7.5,500,30,0,10
1552,0,110,80,75,7.5,500,30,0,10
1553,0,115,80,75,7.5,500,30,0,10
1554,0,120,80,75,7.5,500,30,0,10
1555,4,50,30,20,6.5,600,20,5,1
1556,4,55,30,20,6.5,600,20,5,1
1557,4,60,30,20,6.5,600,20,5,1
1558,4,50,35,25,7.0,700,25,5,1
1559,4,55,35,25,7.0,700,25,5,1
1560,4,60,35,25,7.0,700,25,5,1
1561,4,50,40,30,7.5,600,30,5,1
1562,4,55,40,30,7.5,600,30,5,1
1563,4,60,40,30,7.5,600,30,5,1
1564,4,50,30,25,6.5,700,20,5,17
1565,4,55,30,25,6.5,700,20,5,17
1566,4,60,30,25,6.5,700,20,5,17
1567,4,50,35,30,7.0,600,25,5,17
1568,4,55,35,30,7.0,600,25,5,17
1569,4,60,35,30,7.0,600,25,5,17
1570,4,50,40,20,7.5,700,30,5,17
1571,4,55,40,20,7.5,700,30,5,17
1572,4,60,40,20,7.5,700,30,5,17
1573,4,50,30,30,6.5,600,20,5,15
1574,4,55,30,30,6.5,600,20,5,15
1575,4,60,30,30,6.5,600,20,5,15
1576,4,50,35,20,7.0,700,25,5,15
1577,4,55,35,20,7.0,700,25,5,15
1578,4,60,35,20,7.0,700,25,5,15
1579,4,50,40,25,7.5,600,30,5,15
1580,4,55,40,25,7.5,600,30,5,15
1581,4,60,40,25,7.5,600,30,5,15
1582,4,60,40,40,6.0,500,15,15,5
1583,4,65,40,40,6.0,500,15,15,5
1584,4,70,40,40,6.0,500,15,15,5
1585,4,75,40,40,6.0,500,15,15,5
1586,4,80,40,40,6.0,500,15,15,5
1587,4,60,45,45,6.5,600,20,15,5
1588,4,65,45,45,6.5,600,20,15,5
1589,4,70,45,45,6.5,600,20,15,5
1590,4,75,45,45,6.5,600,20,15,5
1591,4,80,45,45,6.5,600,20,15,5
1592,4,60,50,50,7.0,500,25,15,5
1593,4,65,50,50,7.0,500,25,15,5
1594,4,70,50,50,7.0,500,25,15,5
1595,4,75,50,50,7.0,500,25,15,5
1596,4,80,50,50,7.0,500,25,15,5
1597,4,60,55,55,7.5,600,30,15,5
1598,4,65,55,55,7.5,600,30,15,5
1599,4,70,55,55,7.5,600,30,15,5
1600,4,75,55,55,7.5,600,30,15,5
1601,4,80,55,55,7.5,600,30,15,5
1602,4,60,60,60,6.0,500,15,15,5
1603,4,65,60,60,6.0,500,15,15,5
1604,4,70,60,60,6.0,500,15,15,5
1605,4,75,60,60,6.0,500,15,15,5
1606,4,80,60,60,6.0,500,15,15,5
1607,4,60,40,45,6.5,600,20,15,17
1608,4,65,40,45,6.5,600,20,15,17
1609,4,70,40,45,6.5,600,20,15,17
1610,4,75,40,45,6.5,600,20,15,17
1611,4,80,40,45,6.5,600,20,15,17
1612,4,60,45,50,7.0,500,25,15,17
1613,4,65,45,50,7.0,500,25,15,17
1614,4,70,45,50,7.0,500,25,15,17
1615,4,75,45,50,7.0,500,25,15,17
1616,4,80,45,50,7.0,500,25,15,17
1617,4,60,50,55,7.5,600,30,15,17
1618,4,65,50,55,7.5,600,30,15,17
1619,4,70,50,55,7.5,600,30,15,17
1620,4,75,50,55,7.5,600,30,15,17
1621,4,80,50,55,7.5,600,30,15,17
1622,4,60,55,60,6.0,500,15,15,17
1623,4,65,55,60,6.0,500,15,15,17
1624,4,70,55,60,6.0,500,15,15,17
1625,4,75,55,60,6.0,500,15,15,17
1626,4,80,55,60,6.0,500,15,15,17
1627,4,60,60,40,6.5,600,20,15,17
1628,4,65,60,40,6.5,600,20,15,17
1629,4,70,60,40,6.5,600,20,15,17
1630,4,75,60,40,6.5,600,20,15,17
1631,4,80,60,40,6.5,600,20,15,17
1632,4,60,40,50,7.0,500,25,15,5
1633,4,65,40,50,7.0,500,25,15,5
1634,4,70,40,50,7.0,500,25,15,5
1635,4,75,40,50,7.0,500,25,15,5
1636,4,80,40,50,7.0,500,25,15,5
1637,4,60,45,55,7.5,600,30,15,5
1638,4,65,45,55,7.5,600,30,15,5
1639,4,70,45,55,7.5,600,30,15,5
1640,4,75,45,55,7.5,600,30,15,5
1641,4,80,45,55,7.5,600,30,15,5
1642,4,60,50,60,6.0,500,15,15,5
1643,4,65,50,60,6.0,500,15,15,5
1644,4,70,50,60,6.0,500,15,15,5
1645,4,75,50,60,6.0,500,15,15,5
1646,4,80,50,60,6.0,500,15,15,5
1647,4,60,55,40,6.5,600,20,15,5
1648,4,65,55,40,6.5,600,20,15,5
1649,4,70,55,40,6.5,600,20,15,5
1650,4,75,55,40,6.5,600,20,15,5
1651,4,80,55,40,6.5,600,20,15,5
1652,4,60,60,45,7.0,500,25,15,5
1653,4,65,60,45,7.0,500,25,15,5
1654,4,70,60,45,7.0,500,25,15,5
1655,4,75,60,45,7.0,500,25,15,5
1656,4,80,60,45,7.0,500,25,15,5
1657,4,60,40,55,7.5,600,30,15,17
1658,4,65,40,55,7.5,600,30,15,17
1659,4,70,40,55,7.5,600,30,15,17
1660,4,75,40,55,7.5,600,30,15,17
1661,4,80,40,55,7.5,600,30,15,17
1662,4,60,45,60,6.0,500,15,15,17
1663,4,65,45,60,6.0,500,15,15,17
1664,4,70,45,60,6.0,500,15,15,17
1665,4,75,45,60,6.0,500,15,15,17
1666,4,80,45,60,6.0,500,15,15,17
1667,4,60,50,40,6.5,600,20,15,17
1668,4,65,50,40,6.5,600,20,15,17
1669,4,70,50,40,6.5,600,20,15,17
1670,4,75,50,40,6.5,600,20,15,17
1671,4,80,50,40,6.5,600,20,15,17
1672,4,60,55,45,7.0,500,25,15,17
1673,4,65,55,45,7.0,500,25,15,17
1674,4,70,55,45,7.0,500,25,15,17
1675,4,75,55,45,7.0,500,25,15,17
1676,4,80,55,45,7.0,500,25,15,17
1677,4,60,60,50,7.5,600,30,15,17
1678,4,65,60,50,7.5,600,30,15,17
1679,4,70,60,50,7.5,600,30,15,17
1680,4,75,60,50,7.5,600,30,15,17
1681,4,80,60,50,7.5,600,30,15,17
1682,4,60,40,60,6.0,500,15,15,5
1683,4,65,40,60,6.0,500,15,15,5
1684,4,70,40,60,6.0,500,15,15,5
1685,4,75,40,60,6.0,500,15,15,5
1686,4,80,40,60,6.0,500,15,15,5
1687,4,60,45,40,6.5,600,20,15,5
1688,4,65,45,40,6.5,600,20,15,5
1689,4,70,45,40,6.5,600,20,15,5
1690,4,75,45,40,6.5,600,20,15,5
1691,4,80,45,40,6.5,600,20,15,5
1692,4,60,50,45,7.0,500,25,15,5
1693,4,65,50,45,7.0,500,25,15,5
1694,4,70,50,45,7.0,500,25,15,5
1695,4,75,50,45,7.0,500,25,15,5
1696,4,80,50,45,7.0,500,25,15,5
1697,4,60,55,50,7.5,600,30,15,5
1698,4,65,55,50,7.5,600,30,15,5
1699,4,70,55,50,7.5,600,30,15,5
1700,4,75,55,50,7.5,600,30,15,5
1701,4,80,55,50,7.5,600,30,15,5
1702,4,60,60,55,6.0,500,15,15,5
1703,4,65,60,55,6.0,500,15,15,5
1704,4,70,60,55,6.0,500,15,15,5
1705,4,75,60,55,6.0,500,15,15,5
1706,4,80,60,55,6.0,500,15,15,5
1707,0,120,60,60,6.5,1000,20,11,17
1708,0,125,60,60,6.5,1000,20,11,17
1709,0,130,60,60,6.5,1000,20,11,17
1710,0,135,60,60,6.5,1000,20,11,17
1711,0,140,60,60,6.5,1000,20,11,17
1712,0,145,60,60,6.5,1000,20,11,17
1713,0,150,60,60,6.5,1000,20,11,17
1714,0,120,65,65,7.0,1100,25,11,17
1715,0,125,65,65,7.0,1100,25,11,17
1716,0,130,65,65,7.0,1100,25,11,17
1717,0,135,65,65,7.0,1100,25,11,17
1718,0,140,65,65,7.0,1100,25,11,17
1719,0,145,65,65,7.0,1100,25,11,17
1720,0,150,65,65,7.0,1100,25,11,17
1721,0,120,70,70,7.5,1200,30,11,17
1722,0,125,70,70,7.5,1200,30,11,17
1723,0,130,70,70,7.5,1200,30,11,17
1724,0,135,70,70,7.5,1200,30,11,17
1725,0,140,70,70,7.5,1200,30,11,17
1726,0,145,70,70,7.5,1200,30,11,17
1727,0,150,70,70,7.5,1200,30,11,17
1728,0,120,75,75,8.0,1000,35,11,17
1729,0,125,75,75,8.0,1000,35,11,17
1730,0,130,75,75,8.0,1000,35,11,17
1731,0,135,75,75,8.0,1000,35,11,17
1732,0,140,75,75,8.0,1000,35,11,17
1733,0,145,75,75,8.0,1000,35,11,17
1734,0,150,75,75,8.0,1000,35,11,17
1735,0,120,80,80,8.5,1100,20,11,17
1736,0,125,80,80,8.5,1100,20,11,17
1737,0,130,80,80,8.5,1100,20,11,17
1738,0,135,80,80,8.5,1100,20,11,17
1739,0,140,80,80,8.5,1100,20,11,17
1740,0,145,80,80,8.5,1100,20,11,17
1741,0,150,80,80,8.5,1100,20,11,10
1742,0,120,60,65,6.5,1200,25,11,10
1743,0,125,60,65,6.5,1200,25,11,10
1744,0,130,60,65,6.5,1200,25,11,10
1745,0,135,60,65,6.5,1200,25,11,10
1746,0,140,60,65,6.5,1200,25,11,10
1747,0,145,60,65,6.5,1200,25,11,10
1748,0,150,60,65,6.5,1200,25,11,10
1749,0,120,65,70,7.0,1000,30,11,10
1750,0,125,65,70,7.0,1000,30,11,10
1751,0,130,65,70,7.0,1000,30,11,10
1752,0,135,65,70,7.0,1000,30,11,10
1753,0,140,65,70,7.0,1000,30,11,10
1754,0,145,65,70,7.0,1000,30,11,10
1755,0,150,65,70,7.0,1000,30,11,10
1756,0,120,70,75,7.5,1100,35,11,10
1757,0,125,70,75,7.5,1100,35,11,10
1758,0,130,70,75,7.5,1100,35,11,10
1759,0,135,70,75,7.5,1100,35,11,10
1760,0,140,70,75,7.5,1100,35,11,10
1761,0,145,70,75,7.5,1100,35,11,10
1762,0,150,70,75,7.5,1100,35,11,10
1763,0,120,75,80,8.0,1200,20,11,10
1764,0,125,75,80,8.0,1200,20,11,10
1765,0,130,75,80,8.0,1200,20,11,10
1766,0,135,75,80,8.0,1200,20,11,10
1767,0,140,75,80,8.0,1200,20,11,10
1768,0,145,75,80,8.0,1200,20,11,10
1769,0,150,75,80,8.0,1200,20,11,10
1770,0,120,80,60,8.5,1000,25,11,10
1771,0,125,80,60,8.5,1000,25,11,10
1772,0,130,80,60,8.5,1000,25,11,10
1773,0,135,80,60,8.5,1000,25,11,10
1774,0,140,80,60,8.5,1000,25,11,10
1775,0,145,80,60,8.5,1000,25,11,10
1776,0,150,80,60,8.5,1000,25,11,10
1777,0,120,60,70,6.5,1100,30,11,13
1778,0,125,60,70,6.5,1100,30,11,13
1779,0,130,60,70,6.5,1100,30,11,13
1780,0,135,60,70,6.5,1100,30,11,13
1781,0,140,60,70,6.5,1100,30,11,13
1782,0,145,60,70,6.5,1100,30,11,13
1783,0,150,60,70,6.5,1100,30,11,13
1784,0,120,65,75,7.0,1200,35,11,13
1785,0,125,65,75,7.0,1200,35,11,13
1786,0,130,65,75,7.0,1200,35,11,13
1787,0,135,65,75,7.0,1200,35,11,13
1788,0,140,65,75,7.0,1200,35,11,13
1789,0,145,65,75,7.0,1200,35,11,13
1790,0,150,65,75,7.0,1200,35,11,13
1791,0,120,70,80,7.5,1000,20,11,13
1792,0,125,70,80,7.5,1000,20,11,13
1793,0,130,70,80,7.5,1000,20,11,13
1794,0,135,70,80,7.5,1000,20,11,13
1795,0,140,70,80,7.5,1000,20,11,13
1796,0,145,70,80,7.5,1000,20,11,13
1797,0,150,70,80,7.5,1000,20,11,13
1798,0,120,75,60,8.0,1100,25,11,13
1799,0,125,75,60,8.0,1100,25,11,13
1800,0,130,75,60,8.0,1100,25,11,13
1801,0,135,75,60,8.0,1100,25,11,13
1802,0,140,75,60,8.0,1100,25,11,13
1803,0,145,75,60,8.0,1100,25,11,13
1804,0,150,75,60,8.0,1100,25,11,13
1805,0,120,80,65,8.5,1200,30,11,13
1806,0,125,80,65,8.5,1200,30,11,13
1807,0,130,80,65,8.5,1200,30,11,13
1808,0,135,80,65,8.5,1200,30,11,13
1809,0,140,80,65,8.5,1200,30,11,13
1810,0,145,80,65,8.5,1200,30,11,13
1811,0,150,80,65,8.5,1200,30,11,13
1812,0,120,60,75,6.5,1000,35,11,13
1813,0,125,60,75,6.5,1000,35,11,13
1814,0,130,60,75,6.5,1000,35,11,13
1815,0,135,60,75,6.5,1000,35,11,13
1816,0,140,60,75,6.5,1000,35,11,13
1817,0,145,60,75,6.5,1000,35,11,13
1818,0,150,60,75,6.5,1000,35,11,13
1819,0,120,65,80,7.0,1100,20,11,13
1820,0,125,65,80,7.0,1100,20,11,13
1821,0,130,65,80,7.0,1100,20,11,13
1822,0,135,65,80,7.0,1100,20,11,13
1823,0,140,65,80,7.0,1100,20,11,13
1824,0,145,65,80,7.0,1100,20,11,13
1825,0,150,65,80,7.0,1100,20,11,13
1826,0,120,70,60,7.5,1200,25,11,13
1827,0,125,70,60,7.5,1200,25,11,13
1828,0,130,70,60,7.5,1200,25,11,13
1829,0,135,70,60,7.5,1200,25,11,13
1830,0,140,70,60,7.5,1200,25,11,13
1831,0,145,70,60,7.5,1200,25,11,13
1832,0,150,70,60,7.5,1200,25,11,13
1833,0,120,75,65,8.0,1000,30,11,13
1834,0,125,75,65,8.0,1000,30,11,13
1835,0,130,75,65,8.0,1000,30,11,13
1836,0,135,75,65,8.0,1000,30,11,13
1837,0,140,75,65,8.0,1000,30,11,13
1838,0,145,75,65,8.0,1000,30,11,13
1839,0,150,75,65,8.0,1000,30,11,13
